age,job,marital,education,default,housing,loan,balance,duration,campaign,previous,term_deposit,date
41,management,married,tertiary,0,0,0,185,286,12,0,0,aug 21
47,technician,married,secondary,0,0,0,644,169,13,0,0,aug 21
54,management,divorced,tertiary,0,0,0,205,182,6,0,0,aug 21
52,blue-collar,married,primary,0,0,0,990,96,2,0,0,aug 21
34,housemaid,married,secondary,1,0,0,0,398,2,0,0,aug 21
34,technician,single,secondary,0,0,0,0,163,2,0,0,aug 21
40,management,married,tertiary,0,0,0,185,310,2,0,0,aug 21
47,management,married,tertiary,0,0,0,1224,189,2,0,0,aug 21
38,technician,single,secondary,0,0,0,0,66,2,0,0,aug 21
36,technician,single,secondary,0,0,0,310,115,2,0,0,aug 21
35,management,married,tertiary,0,0,1,109,257,2,0,0,aug 21
36,management,married,tertiary,0,0,0,35,246,4,0,0,aug 21
36,management,single,tertiary,0,0,0,1246,63,2,0,0,aug 21
40,technician,single,secondary,0,0,0,572,971,2,0,0,aug 21
30,technician,single,tertiary,0,0,0,196,210,2,0,0,aug 21
51,management,married,tertiary,0,0,0,-3,79,2,0,0,aug 21
38,technician,married,secondary,0,0,0,13,311,2,0,0,aug 21
40,management,married,tertiary,0,0,0,52527,140,11,0,0,aug 21
42,technician,married,secondary,0,0,0,5,98,2,0,0,aug 21
31,management,single,tertiary,0,0,0,0,218,2,0,0,aug 21
33,technician,single,tertiary,0,0,0,213,152,2,0,0,aug 21
33,management,married,tertiary,0,0,0,0,102,2,0,0,aug 21
33,technician,single,tertiary,0,0,0,1805,211,4,0,0,aug 21
32,self-employed,married,secondary,1,0,0,9,331,2,0,0,aug 21
53,blue-collar,married,secondary,0,0,0,-31,82,8,0,0,aug 21
58,retired,married,primary,0,0,0,358,396,2,0,0,aug 21
30,technician,married,tertiary,0,0,0,0,351,6,0,0,aug 21
33,management,married,tertiary,0,1,0,51,273,2,0,0,aug 21
31,technician,single,tertiary,1,0,0,24,246,2,0,0,aug 21
45,technician,married,tertiary,0,0,0,0,103,2,0,0,aug 21
39,technician,single,tertiary,0,0,0,0,121,2,0,0,aug 21
41,technician,divorced,secondary,0,0,0,988,429,2,0,0,aug 21
44,management,married,secondary,0,0,0,0,167,2,0,0,aug 21
48,blue-collar,married,primary,0,0,1,492,139,2,0,0,aug 21
46,management,married,tertiary,1,0,1,-337,120,2,0,0,aug 21
44,management,divorced,tertiary,0,0,0,243,118,4,0,0,aug 21
37,management,single,tertiary,0,1,0,102,101,2,0,0,aug 21
43,technician,married,tertiary,0,0,0,1485,180,2,0,0,aug 21
58,management,married,tertiary,0,1,0,287,676,8,0,0,aug 21
50,management,divorced,tertiary,0,1,0,83,40,2,0,0,aug 21
34,technician,single,secondary,0,0,0,666,1503,2,0,1,aug 21
42,management,single,tertiary,1,0,1,0,384,5,0,0,aug 21
33,technician,single,secondary,0,0,0,422,289,2,0,0,aug 21
35,technician,single,tertiary,0,0,0,147,134,2,0,0,aug 21
30,technician,single,secondary,0,0,1,-123,120,2,0,0,aug 21
31,technician,single,secondary,0,0,0,388,115,2,0,0,aug 21
51,blue-collar,married,primary,0,0,0,0,234,4,0,0,aug 21
30,technician,married,secondary,0,0,0,9,129,2,0,0,aug 21
37,technician,married,secondary,0,0,0,28,101,2,0,0,aug 21
32,technician,single,secondary,0,0,0,0,126,2,0,0,aug 21
38,technician,married,secondary,0,1,0,1960,161,2,0,0,aug 21
56,technician,married,tertiary,0,0,0,73,644,4,0,1,aug 21
46,services,married,secondary,0,0,0,244,139,2,0,0,aug 21
32,housemaid,single,tertiary,0,1,0,4,776,2,0,0,aug 21
36,management,married,tertiary,0,0,0,0,173,2,0,0,aug 21
53,blue-collar,married,primary,0,0,0,2295,65,10,0,0,aug 21
52,blue-collar,married,primary,0,0,0,924,93,4,0,0,aug 21
50,services,divorced,secondary,1,0,1,-210,153,7,0,0,aug 21
36,technician,married,secondary,0,0,0,1130,223,8,0,0,aug 21
45,blue-collar,married,secondary,0,0,0,13156,62,4,0,0,aug 21
33,housemaid,married,primary,0,0,0,167,141,2,0,0,aug 21
34,management,married,tertiary,0,0,0,468,104,2,0,0,aug 21
47,management,single,tertiary,0,0,0,0,136,2,0,0,aug 21
30,management,married,tertiary,0,0,0,4948,376,2,0,0,aug 21
45,blue-collar,married,secondary,0,0,1,430,140,2,0,0,aug 21
32,technician,single,tertiary,0,0,0,0,119,2,0,0,aug 21
31,technician,single,tertiary,0,0,0,-1,117,4,0,0,aug 21
45,blue-collar,married,primary,0,0,1,1251,126,4,0,0,aug 21
44,technician,divorced,secondary,0,0,0,65,148,4,0,0,aug 21
39,technician,married,secondary,0,0,0,22,76,2,0,0,aug 21
55,technician,married,tertiary,0,0,0,11,588,2,0,0,aug 21
34,technician,single,tertiary,0,0,0,0,121,2,0,0,aug 21
33,management,married,tertiary,0,0,0,150,151,2,0,0,aug 21
57,technician,divorced,tertiary,0,0,0,96,913,4,0,1,aug 21
38,management,married,tertiary,0,0,0,3995,1111,6,0,0,aug 21
35,technician,married,secondary,0,0,0,249,205,8,0,0,aug 21
53,technician,married,secondary,0,0,0,144,282,4,0,0,aug 21
42,technician,single,secondary,0,0,0,0,656,2,0,0,aug 21
33,technician,married,tertiary,0,0,0,15,97,2,0,0,aug 21
36,housemaid,married,secondary,0,0,0,0,76,2,0,0,aug 21
31,management,single,tertiary,0,0,0,0,243,2,0,0,aug 21
56,management,married,tertiary,0,0,0,502,321,2,0,0,aug 21
31,unemployed,single,secondary,0,0,1,2066,162,2,0,0,aug 21
34,management,single,tertiary,0,0,0,0,183,2,0,0,aug 21
41,housemaid,married,primary,0,0,0,39,299,4,0,0,aug 21
34,technician,married,secondary,0,1,0,-255,179,2,0,0,aug 21
41,technician,married,secondary,0,1,0,1032,64,2,0,0,aug 21
34,management,married,tertiary,0,0,0,0,124,2,0,0,aug 21
60,retired,married,secondary,0,0,0,404,335,2,0,0,aug 21
36,admin.,single,secondary,0,0,0,8,115,2,0,0,aug 21
35,technician,single,tertiary,0,0,0,8,169,2,0,0,aug 21
36,management,married,tertiary,0,1,0,0,90,8,0,0,aug 21
51,management,married,tertiary,0,0,0,307,244,6,0,0,aug 21
30,technician,single,tertiary,0,0,1,-970,194,2,0,0,aug 21
57,blue-collar,married,secondary,0,0,0,2887,819,10,0,1,aug 21
40,technician,married,secondary,0,0,1,1498,139,4,0,0,aug 21
34,management,single,tertiary,0,1,0,886,104,2,0,0,aug 21
57,technician,single,secondary,0,0,0,104,297,2,0,0,aug 21
33,technician,divorced,secondary,0,0,0,9,91,2,0,0,aug 21
57,technician,married,tertiary,0,0,0,121,135,2,0,0,aug 21
34,management,divorced,tertiary,0,0,0,0,123,2,0,0,aug 21
48,self-employed,married,secondary,0,0,0,91,136,8,0,0,aug 21
30,technician,single,secondary,0,0,0,0,166,4,0,0,aug 21
30,management,married,tertiary,0,0,0,562,137,4,0,0,aug 21
55,technician,married,tertiary,0,0,0,1354,545,4,0,0,aug 21
52,technician,divorced,secondary,0,0,0,225,58,2,0,0,aug 21
30,technician,married,tertiary,0,1,0,423,230,2,0,0,aug 21
32,management,single,tertiary,0,0,0,46,788,6,0,1,aug 21
33,management,single,tertiary,0,0,0,20,329,2,0,0,aug 21
39,technician,married,secondary,0,0,0,564,86,4,0,0,aug 21
50,blue-collar,married,primary,0,0,0,533,212,4,0,0,aug 21
47,management,married,tertiary,0,0,1,509,898,4,0,0,aug 21
32,management,single,tertiary,0,0,0,438,318,5,0,0,aug 21
54,self-employed,married,secondary,0,0,0,77,180,4,0,0,aug 21
31,technician,single,tertiary,0,0,0,176,241,4,0,0,aug 21
55,blue-collar,married,primary,0,0,0,400,137,4,0,0,aug 21
48,blue-collar,married,secondary,0,0,0,2008,238,4,0,0,aug 21
37,management,married,tertiary,0,0,0,727,176,10,0,0,aug 21
52,admin.,married,tertiary,0,0,0,17,97,4,0,0,aug 21
31,technician,single,secondary,0,0,0,506,43,4,0,0,aug 21
35,management,single,tertiary,0,0,0,75,122,5,0,0,aug 21
34,technician,married,tertiary,0,1,0,5060,12,21,0,0,aug 21
37,management,married,secondary,0,0,0,31,119,4,0,0,aug 21
45,blue-collar,married,secondary,0,0,0,1179,172,6,0,0,aug 21
31,technician,single,tertiary,0,0,0,26,419,4,0,0,aug 21
33,management,divorced,tertiary,0,0,0,433,575,4,0,0,aug 21
31,technician,single,tertiary,0,0,0,110,238,4,0,0,aug 21
48,technician,divorced,secondary,0,0,0,0,76,4,0,0,aug 21
57,self-employed,married,secondary,0,0,0,2109,107,6,0,0,aug 21
31,technician,married,secondary,0,0,0,28,175,2,0,0,aug 21
43,technician,married,tertiary,0,0,0,226,156,6,0,0,aug 21
50,management,married,tertiary,0,0,0,0,89,2,0,0,aug 21
32,management,married,secondary,0,0,0,134,181,4,0,0,aug 21
32,technician,single,tertiary,0,0,0,0,660,2,0,0,aug 21
60,blue-collar,married,secondary,0,0,0,0,111,2,0,0,aug 21
50,services,married,secondary,0,0,0,1501,946,4,0,1,aug 21
40,technician,married,tertiary,0,0,0,278,55,7,0,0,aug 21
32,housemaid,married,secondary,0,0,0,0,435,2,0,0,aug 21
30,services,single,tertiary,0,0,1,-477,1532,2,0,1,aug 21
60,services,married,secondary,0,0,0,1446,283,6,0,0,aug 21
52,services,married,secondary,0,0,0,0,202,4,0,0,aug 21
53,admin.,married,secondary,0,0,1,105,74,2,0,0,aug 21
58,retired,married,tertiary,0,0,0,0,138,2,0,0,aug 21
36,technician,single,secondary,0,0,0,18,67,2,0,0,aug 21
39,management,married,tertiary,0,0,0,1981,1026,4,0,0,aug 21
35,technician,married,secondary,0,0,1,905,114,2,0,0,aug 21
40,management,married,tertiary,0,1,0,700,88,6,0,0,aug 21
31,technician,single,tertiary,0,0,0,424,93,2,0,0,aug 21
39,management,single,tertiary,0,1,0,86,140,4,0,0,aug 21
45,management,married,tertiary,0,0,0,-459,508,6,0,0,aug 21
30,technician,single,tertiary,0,1,0,6619,239,8,0,0,aug 21
44,management,married,tertiary,0,0,0,7635,719,5,0,0,aug 21
47,management,single,tertiary,0,0,0,440,71,4,0,0,aug 21
47,blue-collar,married,primary,0,0,0,468,381,7,0,0,aug 21
34,management,single,tertiary,0,0,0,0,191,2,0,0,aug 21
56,admin.,married,secondary,0,0,0,1694,793,10,0,1,aug 21
31,management,single,tertiary,0,0,0,284,45,4,0,0,aug 21
37,management,married,tertiary,0,0,0,292,133,2,0,0,aug 21
45,management,married,tertiary,0,0,0,0,144,2,0,0,aug 21
34,technician,single,secondary,0,1,0,202,114,2,0,0,aug 21
37,technician,divorced,secondary,0,0,0,-18,870,4,0,0,aug 21
33,management,married,tertiary,0,1,1,137,70,2,0,0,aug 21
46,management,married,tertiary,1,0,0,549,87,8,0,0,aug 21
34,management,single,tertiary,0,0,0,0,129,4,0,0,aug 21
33,technician,single,tertiary,0,0,1,8097,500,2,0,0,aug 21
36,management,married,tertiary,0,0,0,518,48,1,0,0,aug 21
33,technician,divorced,secondary,0,1,0,557,362,1,0,0,aug 21
30,management,married,tertiary,0,0,0,151,121,1,0,0,aug 21
48,management,married,tertiary,0,1,0,11,102,9,0,0,aug 21
37,management,married,tertiary,0,0,0,21,50,12,0,0,aug 21
43,management,married,tertiary,0,0,0,0,127,3,0,0,aug 21
30,management,single,tertiary,0,0,0,55,132,1,0,0,aug 21
37,self-employed,married,secondary,0,1,1,744,161,3,0,0,aug 21
37,management,married,secondary,0,1,0,510,154,6,0,0,aug 21
53,technician,single,tertiary,0,0,0,1,190,1,0,0,aug 21
33,technician,married,secondary,0,0,0,7621,68,1,0,0,aug 21
55,blue-collar,married,secondary,0,0,0,196,81,1,0,1,aug 21
42,technician,single,secondary,0,1,0,25,148,1,0,0,aug 21
34,technician,single,secondary,0,0,0,161,406,1,0,0,aug 21
49,technician,divorced,secondary,0,0,0,57,396,3,0,0,aug 21
34,management,single,tertiary,0,0,1,197,274,4,0,0,aug 21
49,services,married,secondary,0,0,0,400,151,3,0,0,aug 21
52,management,married,tertiary,0,0,0,291,150,3,0,0,aug 21
57,technician,married,tertiary,0,0,0,0,242,5,0,0,aug 21
57,retired,married,primary,0,0,0,0,394,3,0,0,aug 21
51,housemaid,married,tertiary,0,0,0,990,189,5,0,0,aug 21
33,technician,single,tertiary,0,0,0,316,126,3,0,0,aug 21
33,technician,divorced,secondary,0,0,0,0,224,8,0,0,aug 21
32,management,single,tertiary,0,0,0,41,686,5,0,1,aug 21
35,technician,married,secondary,0,1,0,84,415,3,0,0,aug 21
31,management,married,tertiary,0,0,0,351,165,3,0,0,aug 21
35,management,single,tertiary,0,0,0,0,183,8,0,0,aug 21
32,management,single,tertiary,0,0,1,154,301,3,0,0,aug 21
37,management,married,secondary,0,0,0,38,94,13,0,0,aug 21
55,blue-collar,married,secondary,0,0,0,644,42,3,0,0,aug 21
39,management,married,tertiary,0,0,0,1363,294,3,0,0,aug 21
36,self-employed,married,primary,0,0,0,161,239,3,0,0,aug 21
32,technician,single,tertiary,0,0,0,178,159,3,0,0,aug 21
33,management,single,tertiary,0,0,0,206,231,3,0,0,aug 21
34,self-employed,single,tertiary,0,0,0,462,1877,3,0,1,aug 21
53,housemaid,married,primary,0,0,0,70,77,8,0,0,aug 21
59,blue-collar,married,primary,0,1,1,0,140,5,0,0,aug 21
30,management,married,tertiary,0,0,0,0,142,2,0,0,aug 21
47,technician,married,secondary,0,0,0,11,184,3,0,0,aug 21
31,technician,single,secondary,0,0,0,4,102,3,0,0,aug 21
31,housemaid,married,primary,0,0,0,25,169,5,0,0,aug 21
32,technician,married,secondary,0,0,0,0,120,3,0,0,aug 21
34,management,married,secondary,0,0,0,355,314,3,0,0,aug 21
47,self-employed,married,secondary,0,0,0,3279,189,4,0,0,aug 21
34,technician,married,secondary,0,0,0,22,270,3,0,0,aug 21
33,management,married,tertiary,0,0,1,0,148,3,0,0,aug 21
42,management,married,tertiary,0,0,0,37,299,1,0,0,aug 21
40,technician,married,secondary,0,0,0,318,196,4,0,0,aug 21
41,management,married,secondary,0,0,0,0,280,11,0,0,aug 21
36,technician,single,secondary,0,0,0,0,42,1,0,0,aug 21
30,technician,single,tertiary,0,0,0,69,300,1,0,0,aug 21
54,management,married,tertiary,0,0,0,1090,160,7,0,0,aug 21
33,technician,single,tertiary,0,0,0,255,247,3,0,0,aug 21
33,management,single,tertiary,0,0,0,109,122,5,0,0,aug 21
59,housemaid,married,secondary,0,0,0,454,162,1,0,0,aug 21
30,technician,single,secondary,0,0,0,13,379,1,0,0,aug 21
47,blue-collar,married,primary,0,0,0,0,494,4,0,0,aug 21
53,blue-collar,married,primary,0,0,0,0,195,1,0,0,aug 21
35,management,single,secondary,0,0,0,0,163,1,0,0,aug 21
31,technician,single,tertiary,0,0,0,50,794,1,0,0,aug 21
60,management,married,tertiary,0,0,0,70,36,1,0,0,aug 21
55,blue-collar,married,primary,0,0,1,2384,331,20,0,0,aug 21
46,blue-collar,married,primary,0,0,0,278,153,3,0,0,aug 21
35,management,single,tertiary,0,1,0,-146,269,1,0,0,aug 21
49,blue-collar,married,primary,0,0,0,1898,159,1,0,0,aug 21
30,management,single,tertiary,0,0,0,254,202,1,0,0,aug 21
37,technician,married,secondary,0,0,0,1580,92,12,0,0,aug 22
52,retired,married,secondary,0,0,0,0,351,5,0,0,aug 22
33,technician,divorced,secondary,1,0,0,6,239,2,0,0,aug 22
55,management,married,tertiary,0,0,0,0,64,2,0,0,aug 22
52,retired,married,primary,0,0,0,6,82,2,0,0,aug 22
43,technician,single,tertiary,0,0,0,58,97,2,0,0,aug 22
38,technician,married,tertiary,0,0,0,664,242,2,0,0,aug 22
32,management,single,tertiary,0,0,0,0,360,2,0,0,aug 22
44,management,married,tertiary,0,0,0,38,98,5,0,0,aug 22
41,technician,married,secondary,0,0,0,1344,169,6,0,0,aug 22
47,blue-collar,married,secondary,0,0,0,11305,118,6,0,0,aug 22
50,services,married,primary,0,0,0,-158,203,4,0,0,aug 22
41,management,married,tertiary,0,0,0,15449,136,9,0,0,aug 22
52,management,married,tertiary,0,1,0,1339,343,5,0,0,aug 22
31,technician,married,tertiary,0,0,0,22,122,5,0,0,aug 22
33,technician,single,tertiary,0,0,0,516,76,7,0,0,aug 22
47,admin.,married,secondary,0,0,1,29,150,8,0,0,aug 22
34,technician,married,secondary,0,1,0,260,142,2,0,0,aug 22
33,technician,single,secondary,0,0,0,18,93,2,0,0,aug 22
53,management,married,tertiary,0,0,1,32,122,2,0,0,aug 22
37,unemployed,single,secondary,0,0,0,42,99,2,0,0,aug 22
34,technician,single,secondary,0,0,0,229,154,2,0,0,aug 22
32,technician,single,secondary,0,0,0,-420,586,2,0,0,aug 22
31,technician,divorced,tertiary,0,0,0,0,127,2,0,0,aug 22
52,management,married,tertiary,0,0,0,1227,1123,4,0,1,aug 22
45,technician,single,tertiary,0,0,0,0,87,4,0,0,aug 22
58,services,divorced,secondary,0,0,0,183,167,2,0,0,aug 22
37,management,married,tertiary,0,0,0,981,135,2,0,0,aug 22
46,technician,divorced,tertiary,0,0,0,532,491,2,0,0,aug 22
30,technician,married,secondary,0,1,0,398,111,2,0,0,aug 22
43,technician,married,tertiary,0,0,0,0,78,2,0,0,aug 22
60,self-employed,single,secondary,0,0,0,27,40,2,0,0,aug 22
30,technician,single,tertiary,0,0,0,0,34,2,0,0,aug 22
33,management,married,tertiary,0,0,0,1109,306,2,0,0,aug 22
46,blue-collar,married,primary,0,0,0,255,95,2,0,0,aug 22
42,management,married,secondary,0,0,0,580,67,2,0,0,aug 22
47,management,married,secondary,1,0,1,0,644,9,0,0,aug 22
49,technician,married,secondary,0,0,0,27,57,2,0,0,aug 22
35,self-employed,married,secondary,0,1,1,573,140,8,0,0,aug 22
32,management,single,tertiary,0,0,0,98,119,2,0,0,aug 22
32,management,single,tertiary,0,0,0,522,576,2,0,1,aug 22
31,self-employed,married,tertiary,0,0,0,94,579,2,0,1,aug 22
47,technician,married,secondary,0,0,0,147,136,2,0,0,aug 22
41,technician,married,secondary,0,0,0,965,336,10,0,1,aug 22
32,technician,married,secondary,0,0,0,14,313,6,0,0,aug 22
46,housemaid,single,tertiary,0,0,0,1328,1241,2,0,0,aug 22
36,technician,married,tertiary,0,0,0,0,147,2,0,0,aug 22
36,technician,married,secondary,0,0,1,366,136,6,0,0,aug 22
58,management,divorced,tertiary,0,0,0,0,73,3,0,0,aug 22
34,technician,single,secondary,0,0,0,95,119,8,0,0,aug 22
39,management,single,tertiary,0,0,0,139,109,2,0,0,aug 22
46,blue-collar,married,primary,0,0,0,0,65,2,0,0,aug 22
34,technician,married,tertiary,0,0,0,149,739,2,0,1,aug 22
52,blue-collar,married,secondary,0,0,0,-164,314,4,0,0,aug 22
38,technician,married,secondary,0,0,0,196,252,2,0,0,aug 22
33,management,single,tertiary,0,0,0,321,227,2,0,0,aug 22
56,retired,married,secondary,0,0,0,415,158,2,0,0,aug 22
53,blue-collar,married,primary,0,0,0,109,86,4,0,0,aug 22
58,retired,married,tertiary,0,0,0,183,246,2,0,0,aug 22
35,technician,divorced,secondary,0,0,0,308,77,2,0,0,aug 22
33,technician,single,tertiary,0,0,0,99,296,2,0,0,aug 22
31,management,single,tertiary,0,0,0,1536,234,2,0,0,aug 22
52,management,married,secondary,0,0,0,189,90,2,0,0,aug 22
38,technician,single,secondary,0,0,0,0,305,2,0,0,aug 22
38,management,married,tertiary,0,0,0,546,82,2,0,0,aug 22
44,management,divorced,tertiary,0,0,0,0,54,2,0,0,aug 22
44,technician,married,secondary,0,0,0,267,520,2,0,1,aug 22
46,blue-collar,married,primary,0,0,0,225,157,6,0,0,aug 22
50,admin.,married,secondary,0,0,0,-195,119,4,0,0,aug 22
34,admin.,married,secondary,0,0,0,36,192,6,0,0,aug 22
30,management,single,tertiary,0,0,0,347,229,2,0,0,aug 22
46,blue-collar,married,primary,0,0,1,-44,16,13,0,0,aug 22
30,technician,single,tertiary,0,0,0,1109,215,2,0,0,aug 22
53,blue-collar,married,tertiary,0,0,0,0,107,2,0,0,aug 22
50,self-employed,married,primary,0,0,0,0,125,4,0,0,aug 22
42,self-employed,married,secondary,0,0,0,357,94,4,0,0,aug 22
56,management,married,tertiary,0,0,0,4889,705,4,0,0,aug 22
55,blue-collar,married,primary,0,0,0,419,33,8,0,0,aug 22
49,management,single,tertiary,0,0,0,0,205,4,0,0,aug 22
34,management,single,tertiary,0,1,0,478,73,2,0,0,aug 22
31,technician,single,secondary,0,0,0,1,107,2,0,0,aug 22
53,technician,married,secondary,0,0,0,0,77,9,0,0,aug 22
34,technician,married,secondary,1,0,0,-172,177,2,0,0,aug 22
32,management,single,tertiary,0,0,0,334,944,14,0,0,aug 22
31,management,single,tertiary,0,0,0,10215,139,2,0,0,aug 22
57,technician,married,secondary,0,0,0,20,119,2,0,0,aug 22
48,management,married,tertiary,0,0,0,1335,492,7,0,0,aug 22
37,management,married,tertiary,0,0,0,31,72,2,0,0,aug 22
38,technician,married,tertiary,0,0,0,0,82,6,0,0,aug 22
59,management,divorced,secondary,0,0,0,0,125,2,0,0,aug 22
49,admin.,married,secondary,0,0,0,0,115,2,0,0,aug 22
41,management,married,tertiary,0,0,0,23,80,2,0,0,aug 22
33,management,married,tertiary,0,0,0,4570,1258,2,0,1,aug 22
35,management,married,tertiary,0,0,0,-126,82,2,0,0,aug 22
32,technician,single,secondary,0,0,0,34,210,2,0,0,aug 22
30,management,married,secondary,0,0,0,0,78,2,0,0,aug 22
35,management,single,secondary,0,0,0,1048,362,2,0,0,aug 22
53,blue-collar,married,secondary,0,0,0,25,528,2,0,1,aug 22
43,technician,married,secondary,0,0,0,221,73,2,0,0,aug 22
36,management,single,tertiary,0,0,0,0,136,2,0,0,aug 22
32,technician,single,tertiary,0,1,0,388,119,2,0,0,aug 22
46,technician,divorced,secondary,0,0,1,447,314,2,0,0,aug 22
52,blue-collar,married,primary,0,0,0,796,150,2,0,0,aug 22
43,technician,married,secondary,0,0,0,328,79,2,0,0,aug 22
46,services,married,primary,0,0,0,599,257,2,0,0,aug 22
35,management,married,tertiary,0,0,0,3168,24,30,0,0,aug 22
30,technician,single,tertiary,0,0,0,0,69,2,0,0,aug 22
33,management,married,tertiary,0,0,0,4636,129,6,0,0,aug 22
55,self-employed,married,secondary,0,0,0,100,358,4,0,0,aug 22
49,technician,married,secondary,0,1,1,1982,73,15,0,0,aug 22
40,self-employed,married,secondary,0,0,0,0,55,6,0,0,aug 22
48,technician,married,secondary,0,0,0,23495,63,8,0,0,aug 22
35,technician,married,secondary,0,0,0,19,268,2,0,0,aug 22
51,management,married,tertiary,0,0,0,0,111,2,0,0,aug 22
58,management,single,tertiary,0,0,0,0,72,2,0,0,aug 22
58,blue-collar,married,secondary,0,0,0,371,73,2,0,0,aug 22
37,management,single,tertiary,0,0,0,767,160,2,0,0,aug 22
60,blue-collar,married,primary,0,0,0,864,67,4,0,0,aug 22
36,management,single,tertiary,0,0,0,1520,101,2,0,0,aug 22
45,housemaid,married,secondary,0,0,0,1623,192,4,0,0,aug 22
33,self-employed,married,tertiary,0,0,1,215,286,2,0,0,aug 22
52,blue-collar,married,primary,0,0,0,994,109,2,0,0,aug 22
35,technician,divorced,secondary,0,0,0,54,73,2,0,0,aug 22
36,technician,single,tertiary,0,0,0,1324,85,2,0,0,aug 22
31,technician,single,secondary,0,0,0,125,78,2,0,0,aug 22
57,housemaid,married,secondary,0,0,0,0,197,2,0,0,aug 22
30,management,single,tertiary,0,0,0,370,64,2,0,0,aug 22
55,blue-collar,married,tertiary,0,0,0,1341,46,8,0,0,aug 22
