,Impact_Level,Weight,Deceased,Avail_Airbag,Seat_Belt,Front_Impact,Sex,Age,Acc_Year,Veh_Year,Role,Airbag_Deploy,Injury_Severity,Impact_Speed
16034,"[25,39]",0.003235870164645266,No,No,Yes,Yes,M,49,2000-01-01,1989-01-01,Passenger,No,0,29.255662656803317
16035,"[40,54]",0.003235870164645266,No,No,Yes,No,M,34,2000-01-01,1991-01-01,Driver,No,0,51.33920899159911
16036,"[25,39]",0.0013399144537308463,No,Yes,No,No,M,28,2000-01-01,2000-01-01,Driver,No,2,33.497969243020435
16037,"[40,54]",0.00016742234814331547,Yes,No,No,Yes,M,44,2000-01-01,1988-01-01,Driver,No,4,52.83271014511175
16038,"[10,24]",0.0018071902446741214,No,Yes,Yes,Yes,M,22,2000-01-01,1997-01-01,Driver,Yes,1,19.836347337808675
16039,"[10,24]",0.004796238155119588,No,Yes,Yes,No,M,45,2000-01-01,1998-01-01,Driver,No,0,17.621189486655876
16040,"[25,39]",0.00018641266299719965,No,Yes,Yes,Yes,M,48,2000-01-01,1997-01-01,Driver,Yes,3,37.38358708539725
16041,"[10,24]",7.466528706094511e-05,No,Yes,Yes,Yes,M,21,2000-01-01,1999-01-01,Driver,Yes,3,20.910962928938183
16042,"[10,24]",0.00019035241894493297,No,No,No,Yes,M,19,2000-01-01,1989-01-01,Driver,No,3,19.016608073736982
16043,"[10,24]",0.00019035241894493297,No,No,Yes,No,M,31,2000-01-01,1994-01-01,Driver,No,2,10.099071431972037
16044,"[10,24]",0.00012213243437755888,No,Yes,Yes,Yes,M,55,2000-01-01,1998-01-01,Driver,Yes,3,18.33010767507752
16045,"[25,39]",0.00193162087002789,No,No,No,Yes,F,48,2000-01-01,1992-01-01,Driver,No,2,33.62648238464506
16046,"[10,24]",0.00025568670507666766,No,No,Yes,Yes,M,79,2000-01-01,1988-01-01,Driver,No,2,19.310480304616856
16047,"[10,24]",0.00025568670507666766,No,Yes,No,No,M,56,2000-01-01,1992-01-01,Driver,No,3,16.380566387069592
16048,"[55,inf]",0.00016742234814331547,No,No,No,Yes,M,31,2000-01-01,1990-01-01,Driver,No,3,63.250704729088135
16049,"[55,inf]",0.00016742234814331547,Yes,No,No,Yes,F,31,2000-01-01,1990-01-01,Passenger,No,4,63.050809517764186
16050,"[40,54]",0.00016742234814331547,Yes,No,No,Yes,M,46,2000-01-01,1989-01-01,Driver,No,4,45.785264989626235
16051,"[10,24]",0.00018641266299719965,No,Yes,No,No,M,35,2000-01-01,2000-01-01,Driver,No,0,17.670076786951192
16052,"[10,24]",0.00018641266299719965,No,Yes,Yes,No,F,70,2000-01-01,2000-01-01,Passenger,No,3,14.780279096112121
16053,"[10,24]",0.00018641266299719965,No,No,Yes,Yes,M,72,2000-01-01,1992-01-01,Driver,No,0,21.593294979123694
16054,"[10,24]",0.00440507914029144,No,Yes,Yes,Yes,F,19,2000-01-01,1996-01-01,Driver,Yes,2,10.64601168413969
16055,"[10,24]",0.00440507914029144,No,Yes,Yes,Yes,F,19,2000-01-01,1996-01-01,Passenger,Yes,0,17.541182701944344
16056,"[1,9]",0.0069055454743556675,No,No,No,Yes,M,22,2000-01-01,1990-01-01,Driver,No,0,7.373653658131925
16057,"[25,39]",0.00018641266299719965,No,No,Yes,No,F,16,2000-01-01,1990-01-01,Driver,No,3,35.5929452112769
16058,"[25,39]",0.00018641266299719965,No,No,Yes,No,M,19,2000-01-01,1990-01-01,Passenger,No,3,42.207537709384944
16059,"[10,24]",0.00018641266299719965,No,Yes,Yes,Yes,F,21,2000-01-01,1997-01-01,Driver,Yes,3,16.371063199708274
16060,"[10,24]",0.004770215030290253,No,Yes,Yes,Yes,M,19,2000-01-01,1997-01-01,Driver,Yes,0,17.772061340523653
16061,"[10,24]",0.004770215030290253,No,Yes,Yes,Yes,M,17,2000-01-01,1997-01-01,Passenger,Yes,0,18.488309969088863
16062,"[10,24]",0.00030261818382014356,No,Yes,Yes,No,F,16,2000-01-01,1998-01-01,Driver,Yes,0,19.42402791281949
16063,"[10,24]",0.00030261818382014356,No,Yes,Yes,No,M,19,2000-01-01,1998-01-01,Passenger,Yes,0,13.544097852051264
16064,"[25,39]",0.00928685147054211,No,Yes,No,Yes,M,25,2000-01-01,1999-01-01,Driver,Yes,3,31.384772537249265
16065,"[25,39]",0.00928685147054211,No,Yes,Yes,No,M,31,2000-01-01,1999-01-01,Driver,Yes,2,29.81563040233154
16066,"[10,24]",6.777071415241189e-05,No,Yes,Yes,Yes,M,26,2000-01-01,1992-01-01,Driver,Yes,3,12.568116361493804
16067,"[10,24]",0.00018641266299719965,No,Yes,No,No,F,50,2000-01-01,1998-01-01,Driver,No,3,10.005175626574271
16068,"[25,39]",6.777071415241189e-05,No,Yes,No,Yes,M,44,2000-01-01,1993-01-01,Driver,Yes,3,37.4795221099601
16069,"[40,54]",0.0004726843155649689,No,No,Yes,Yes,M,26,2000-01-01,1987-01-01,Driver,No,3,49.45463242530569
16070,"[10,24]",0.00018641266299719965,No,Yes,Yes,Yes,F,48,2000-01-01,1995-01-01,Driver,Yes,1,20.77217872287743
16071,"[10,24]",0.0003804629230517132,No,Yes,Yes,No,M,60,2000-01-01,1993-01-01,Driver,No,1,16.588091100840423
16072,"[10,24]",0.0003804629230517132,No,Yes,Yes,No,F,51,2000-01-01,1993-01-01,Passenger,No,3,21.874438339666817
16073,"[10,24]",6.86346957201884e-05,No,Yes,No,Yes,M,50,2000-01-01,1996-01-01,Driver,Yes,3,9.90001951420939
16074,"[10,24]",0.0002592981480292594,No,Yes,Yes,Yes,F,30,2000-01-01,1992-01-01,Driver,Yes,3,15.97005164866619
16075,"[10,24]",0.0002592981480292594,No,Yes,Yes,Yes,M,32,2000-01-01,1992-01-01,Passenger,Yes,3,20.34625455266598
16076,"[40,54]",0.00016742234814331547,Yes,No,No,Yes,F,59,2000-01-01,1990-01-01,Driver,No,4,45.58659862244617
16077,"[25,39]",0.0007917354288006713,No,Yes,No,Yes,M,37,2000-01-01,1995-01-01,Driver,Yes,3,29.160635992636177
16078,"[10,24]",0.010156034207036606,No,Yes,No,No,M,54,2000-01-01,1999-01-01,Driver,No,0,15.22580981187813
16079,"[10,24]",0.0002181726254173794,No,No,Yes,Yes,F,20,2000-01-01,1988-01-01,Driver,No,1,19.880308408358736
16080,"[10,24]",0.0002181726254173794,No,Yes,Yes,Yes,F,49,2000-01-01,1995-01-01,Driver,No,3,23.075368193778466
16081,"[10,24]",0.006174807144202945,No,No,Yes,No,M,24,2000-01-01,1993-01-01,Driver,No,0,19.328095300450265
16082,"[25,39]",0.00033005823840294944,No,No,Yes,Yes,M,21,2000-01-01,1991-01-01,Driver,No,2,24.783331439261858
16083,"[25,39]",0.00033005823840294944,No,No,No,Yes,F,38,2000-01-01,1988-01-01,Driver,No,2,30.251074185573678
16084,"[25,39]",0.00033005823840294944,No,No,No,Yes,M,42,2000-01-01,1988-01-01,Passenger,No,3,31.987070215662126
16085,"[40,54]",0.00016916759091003294,No,No,Yes,Yes,F,22,2000-01-01,1991-01-01,Driver,No,3,43.39236018611932
16086,"[10,24]",0.00019140647645702686,No,Yes,Yes,Yes,M,82,2000-01-01,1994-01-01,Driver,Yes,3,14.704621808848971
16087,"[10,24]",0.00017232976344832635,No,Yes,Yes,No,M,43,2000-01-01,1996-01-01,Driver,Yes,3,17.62511410413288
16088,"[10,24]",0.0004860760298592187,No,Yes,Yes,Yes,M,82,2000-01-01,1997-01-01,Driver,Yes,3,17.32783327189329
16089,"[10,24]",0.0004860760298592187,No,Yes,Yes,Yes,F,83,2000-01-01,1997-01-01,Passenger,Yes,0,19.353911498497354
16090,"[10,24]",0.00102466485939155,No,Yes,Yes,Yes,F,41,2000-01-01,1998-01-01,Driver,No,3,19.760914281228096
16091,"[25,39]",0.00026019668885986767,No,Yes,No,Yes,F,19,2000-01-01,1993-01-01,Driver,Yes,0,34.16926362535119
16092,"[1,9]",0.00026019668885986767,No,Yes,Yes,Yes,M,30,2000-01-01,1999-01-01,Driver,Yes,1,4.565787773146816
16093,"[1,9]",0.00026019668885986767,No,Yes,Yes,Yes,F,23,2000-01-01,1999-01-01,Passenger,Yes,1,7.15593875720575
16094,"[10,24]",0.005324649281820636,No,No,Yes,Yes,F,20,2000-01-01,1989-01-01,Driver,No,1,16.9535457964448
16095,"[40,54]",0.00039900396748727594,No,Yes,Yes,Yes,M,27,2000-01-01,1995-01-01,Driver,Yes,0,44.90133552778344
16096,"[40,54]",0.00039900396748727594,No,Yes,Yes,No,M,34,2000-01-01,1996-01-01,Driver,No,3,54.98885866063694
16097,"[10,24]",0.005736820328337842,No,Yes,Yes,No,F,40,2000-01-01,2000-01-01,Driver,No,1,14.848107867325798
16098,"[10,24]",0.005736820328337842,No,Yes,Yes,Yes,M,19,2000-01-01,1998-01-01,Driver,Yes,1,13.87117192056335
16099,"[10,24]",0.005736820328337842,No,Yes,Yes,Yes,F,18,2000-01-01,1998-01-01,Passenger,Yes,2,15.455628147260548
16100,"[25,39]",0.005736820328337842,No,Yes,Yes,Yes,F,83,2000-01-01,1995-01-01,Driver,Yes,1,39.328293720932706
16101,"[25,39]",0.03559208354399461,No,No,Yes,Yes,F,58,2000-01-01,1992-01-01,Driver,No,0,28.9875323794469
16102,"[10,24]",0.0015109136855605623,No,Yes,Yes,Yes,M,49,2000-01-01,1995-01-01,Driver,Yes,1,14.646795320282845
16106,"[40,54]",0.00039900396748727594,No,No,No,No,M,37,2000-01-01,1990-01-01,Driver,No,3,47.11678901104474
16107,"[10,24]",0.0023173540806402334,No,No,No,Yes,M,58,2000-01-01,1987-01-01,Driver,No,1,26.950437020289733
16108,"[10,24]",0.0023173540806402334,No,No,No,Yes,F,55,2000-01-01,1987-01-01,Passenger,No,3,18.266425761850982
16109,"[10,24]",0.0002690438601106002,No,Yes,No,No,M,82,2000-01-01,2000-01-01,Driver,No,3,7.820221848568181
16110,"[10,24]",0.0002690438601106002,No,Yes,No,No,F,84,2000-01-01,2000-01-01,Passenger,No,3,17.06255818700063
16111,"[10,24]",0.002886942568805417,No,Yes,Yes,No,M,37,2000-01-01,1995-01-01,Driver,No,3,16.32073711575412
16112,"[10,24]",0.002886942568805417,No,Yes,Yes,Yes,M,39,2000-01-01,1998-01-01,Driver,Yes,0,22.022463677304316
16113,"[40,54]",0.0007340214600878845,No,Yes,No,Yes,F,48,2000-01-01,1995-01-01,Driver,Yes,3,48.98391856570967
16114,"[40,54]",0.0007340214600878845,No,Yes,No,No,M,42,2000-01-01,1994-01-01,Driver,Yes,3,48.50992540563738
16116,"[10,24]",0.004044142200658542,No,No,Yes,No,M,31,2000-01-01,1996-01-01,Driver,No,1,20.338935750982525
16117,"[40,54]",0.0007340214600878845,No,No,No,Yes,M,25,2000-01-01,1990-01-01,Driver,No,3,50.71745503447535
16118,"[25,39]",0.00039900396748727594,No,Yes,No,Yes,F,27,2000-01-01,1992-01-01,Driver,Yes,3,33.631859638792314
16119,"[10,24]",0.005024398407456783,No,Yes,Yes,Yes,F,32,2000-01-01,1999-01-01,Driver,Yes,1,19.62676137614228
16120,"[10,24]",0.03117200568384424,No,Yes,Yes,Yes,F,49,2000-01-01,1996-01-01,Driver,No,0,19.810877997057183
16121,"[40,54]",0.00039900396748727594,No,Yes,No,No,F,68,2000-01-01,1999-01-01,Driver,No,,45.39792250725777
16122,"[25,39]",0.00039900396748727594,No,No,No,Yes,F,18,2000-01-01,1988-01-01,Driver,No,3,36.078909715614714
16123,"[10,24]",0.00039900396748727594,No,Yes,Yes,No,M,77,2000-01-01,1996-01-01,Driver,No,1,19.599586286862216
16126,"[10,24]",0.01534861526643039,No,No,No,Yes,F,28,2000-01-01,1993-01-01,Driver,No,1,18.035350195378037
16127,"[1,9]",0.0023173540806402334,No,No,No,No,M,37,2000-01-01,1987-01-01,Driver,No,3,4.466068326687666
16128,"[10,24]",0.0055823749833829135,No,No,No,Yes,M,19,2000-01-01,1989-01-01,Driver,No,0,18.78348988179899
16129,"[10,24]",0.0055823749833829135,No,No,No,Yes,F,17,2000-01-01,1989-01-01,Passenger,No,1,12.888564920867491
16130,"[10,24]",0.007755133108906532,No,No,Yes,Yes,M,77,2000-01-01,1991-01-01,Driver,No,2,20.03107471461127
16131,"[10,24]",0.007755133108906532,No,No,Yes,Yes,F,85,2000-01-01,1991-01-01,Passenger,No,1,14.089586288631395
16132,"[10,24]",0.007755133108906532,No,No,No,No,F,21,2000-01-01,1992-01-01,Driver,No,1,18.443822531263034
16133,"[10,24]",0.007755133108906532,No,No,No,No,F,22,2000-01-01,1992-01-01,Passenger,No,1,21.124943472377122
16134,"[40,54]",0.00026019668885986767,No,Yes,No,Yes,F,29,2000-01-01,2000-01-01,Driver,Yes,3,44.045883101550004
16135,"[40,54]",0.00026019668885986767,No,Yes,No,Yes,M,29,2000-01-01,2000-01-01,Passenger,Yes,3,52.21468544107339
16136,"[25,39]",0.00039900396748727594,No,Yes,Yes,No,M,18,2000-01-01,1996-01-01,Driver,No,2,28.464007927272494
16137,"[25,39]",0.00039900396748727594,No,Yes,Yes,No,F,16,2000-01-01,1996-01-01,Passenger,No,2,34.21760515143764
16138,"[10,24]",0.003169412702492873,No,Yes,Yes,Yes,M,45,2000-01-01,1996-01-01,Driver,Yes,3,15.805946767173685
16139,"[25,39]",0.0007340214600878845,No,No,No,No,F,69,2000-01-01,1991-01-01,Driver,No,3,28.8477072970965
16140,"[25,39]",0.0007340214600878845,No,Yes,Yes,Yes,F,37,2000-01-01,1999-01-01,Driver,Yes,2,34.84565465965834
16141,"[10,24]",0.006269464964737541,No,Yes,Yes,No,M,17,2000-01-01,1992-01-01,Driver,No,0,15.967594973687033
16142,"[10,24]",0.008709677224290712,No,No,Yes,Yes,F,17,2000-01-01,1990-01-01,Driver,No,0,15.676414516056356
16143,"[10,24]",0.008709677224290712,No,No,No,Yes,F,17,2000-01-01,1990-01-01,Passenger,No,1,11.542299139415388
16144,"[40,54]",0.000549889708432391,No,Yes,No,Yes,F,52,2000-01-01,1999-01-01,Driver,Yes,4,49.4862380371857
16145,"[25,39]",0.000549889708432391,No,No,No,Yes,M,21,2000-01-01,1990-01-01,Driver,No,0,28.472961513412102
16146,"[55,inf]",0.000549889708432391,Yes,No,No,No,F,32,2000-01-01,1990-01-01,Driver,No,4,62.755355113246196
16149,"[40,54]",0.00030531380631398003,No,Yes,No,Yes,M,46,2000-01-01,1998-01-01,Driver,Yes,3,51.08658291051203
16150,"[25,39]",0.00030531380631398003,No,Yes,No,Yes,F,50,2000-01-01,2000-01-01,Driver,Yes,3,25.696686696279784
16151,"[40,54]",0.00026019668885986767,No,Yes,No,No,F,23,2000-01-01,1997-01-01,Driver,No,3,35.407219137429394
16152,"[10,24]",0.003949916370914119,No,Yes,Yes,No,M,33,2000-01-01,1998-01-01,Driver,No,1,20.504187889025385
16153,"[1,9]",0.005487285172025957,No,Yes,Yes,Yes,F,82,2000-01-01,1999-01-01,Driver,Yes,2,10.031820664994203
16154,"[10,24]",0.005487285172025957,No,Yes,Yes,Yes,F,21,2000-01-01,1994-01-01,Driver,Yes,2,19.78740329653526
16155,"[10,24]",0.013385752822971405,No,Yes,Yes,Yes,F,25,2000-01-01,1998-01-01,Driver,Yes,0,23.628899898832554
16156,"[40,54]",0.00039900396748727594,No,No,No,No,M,49,2000-01-01,1993-01-01,Driver,No,3,48.10490977591577
16157,"[25,39]",0.00660028350691591,No,No,Yes,No,M,25,2000-01-01,1987-01-01,Driver,No,1,33.34569947608401
16158,"[10,24]",0.00660028350691591,No,Yes,No,Yes,M,39,2000-01-01,1996-01-01,Driver,Yes,0,19.039909720870938
16159,"[10,24]",0.005687158667874411,No,No,Yes,No,M,67,2000-01-01,1987-01-01,Driver,No,1,16.38253814046378
16160,"[10,24]",0.005687158667874411,No,Yes,Yes,Yes,F,32,2000-01-01,1999-01-01,Driver,Yes,1,15.663644045633411
16161,"[10,24]",0.035283970437655125,No,Yes,No,Yes,F,19,2000-01-01,1991-01-01,Driver,No,0,20.38864594430692
16162,"[10,24]",0.0028737409304469353,No,Yes,Yes,No,F,21,2000-01-01,1999-01-01,Driver,No,1,18.71137107183361
16163,"[10,24]",0.0028737409304469353,No,Yes,Yes,No,F,16,2000-01-01,1999-01-01,Passenger,No,1,18.08030164941147
16164,"[10,24]",0.003992216908439145,No,Yes,Yes,Yes,F,50,2000-01-01,1994-01-01,Driver,Yes,1,18.998434160266815
16165,"[25,39]",0.003992216908439145,No,No,Yes,Yes,F,18,2000-01-01,1989-01-01,Driver,No,1,32.28536155436904
16166,"[25,39]",0.003992216908439145,No,No,Yes,Yes,F,17,2000-01-01,1989-01-01,Passenger,No,1,24.843490060037126
16167,"[10,24]",0.003992216908439145,No,Yes,Yes,No,F,20,2000-01-01,1995-01-01,Driver,No,1,16.4055686299752
16168,"[10,24]",0.003992216908439145,No,Yes,Yes,No,M,20,2000-01-01,1995-01-01,Passenger,No,1,19.4078891783889
16170,"[10,24]",0.015154755082376015,No,Yes,Yes,No,F,76,2000-01-01,1994-01-01,Driver,Yes,1,17.74384219995494
16171,"[10,24]",0.015154755082376015,No,Yes,Yes,No,F,18,2000-01-01,1994-01-01,Passenger,Yes,1,22.94432546168529
16172,"[25,39]",0.00026019668885986767,No,Yes,No,Yes,F,18,2000-01-01,1999-01-01,Driver,Yes,3,31.43891647690185
16173,"[10,24]",0.00026019668885986767,No,Yes,Yes,Yes,F,61,2000-01-01,1996-01-01,Driver,Yes,3,9.697043186471532
16174,"[10,24]",0.00026019668885986767,No,Yes,Yes,Yes,F,78,2000-01-01,1999-01-01,Driver,Yes,3,16.967647142281432
16175,"[10,24]",0.1011253100723619,No,Yes,Yes,Yes,F,41,2000-01-01,1995-01-01,Driver,No,0,15.891106018800082
16176,"[10,24]",0.1011253100723619,No,Yes,Yes,Yes,M,44,2000-01-01,1995-01-01,Passenger,No,0,20.106031745148524
16177,"[40,54]",0.0015715479119592477,No,Yes,No,No,M,21,2000-01-01,1995-01-01,Driver,No,3,43.7322102324006
16178,"[40,54]",0.0015715479119592477,No,Yes,No,No,M,22,2000-01-01,1995-01-01,Passenger,No,1,49.219969672763334
16179,"[10,24]",0.00039900396748727594,No,No,No,No,F,26,2000-01-01,1993-01-01,Driver,No,1,20.0803541970627
16180,"[10,24]",0.00039900396748727594,No,Yes,Yes,Yes,M,21,2000-01-01,2000-01-01,Driver,Yes,1,14.635014337423842
16181,"[10,24]",0.00039900396748727594,No,Yes,Yes,Yes,M,29,2000-01-01,2000-01-01,Passenger,Yes,1,19.94678851500047
16182,"[40,54]",0.0015715479119592477,No,No,Yes,Yes,M,57,2000-01-01,1987-01-01,Driver,No,3,45.89729117059032
16183,"[40,54]",0.0008515402328954177,No,Yes,No,Yes,M,23,2000-01-01,1999-01-01,Driver,Yes,3,50.37769344916884
16184,"[10,24]",0.0007619107850870004,No,No,No,Yes,M,37,2000-01-01,1988-01-01,Driver,No,3,17.28141891973381
16185,"[10,24]",0.0007619107850870004,No,No,Yes,No,M,75,2000-01-01,1992-01-01,Driver,No,3,8.661399834743248
16186,"[10,24]",0.004427283466578116,No,No,Yes,Yes,M,23,2000-01-01,1990-01-01,Driver,No,0,18.99805878969832
16187,"[10,24]",0.004427283466578116,No,No,No,Yes,F,24,2000-01-01,1990-01-01,Passenger,No,2,19.078173093340812
16188,"[40,54]",0.0007340214600878845,No,Yes,Yes,No,F,50,2000-01-01,1993-01-01,Driver,No,0,46.14265571877375
16189,"[10,24]",0.0007340214600878845,No,Yes,Yes,No,F,51,2000-01-01,2000-01-01,Driver,No,0,18.114233961419657
16191,"[10,24]",0.0034982440870621866,No,Yes,Yes,Yes,M,42,2000-01-01,1996-01-01,Driver,Yes,0,15.47821144270445
16192,"[10,24]",0.01562256654188237,No,No,Yes,Yes,F,56,2000-01-01,1992-01-01,Driver,No,0,21.33635230772203
16193,"[10,24]",0.01562256654188237,No,Yes,Yes,Yes,F,47,2000-01-01,1996-01-01,Driver,Yes,0,16.31335963122197
16194,"[55,inf]",0.00046860632256590865,Yes,Yes,No,No,M,43,2000-01-01,1991-01-01,Driver,Yes,4,61.133139578175324
16197,"[10,24]",0.0015715479119592477,No,No,Yes,Yes,F,43,2000-01-01,1988-01-01,Driver,No,2,19.466828314631798
16198,"[10,24]",0.0015715479119592477,No,No,Yes,Yes,F,71,2000-01-01,1988-01-01,Passenger,No,3,9.571610565079979
16199,"[10,24]",0.0023173540806402334,No,No,No,Yes,F,58,2000-01-01,1989-01-01,Driver,No,1,12.342814566322026
16200,"[10,24]",0.0023173540806402334,No,No,No,Yes,F,87,2000-01-01,1989-01-01,Passenger,No,3,11.926919202925305
16201,"[10,24]",0.007810635284757855,No,Yes,Yes,Yes,M,36,2000-01-01,1997-01-01,Driver,No,1,16.75143011098705
16202,"[25,39]",0.007810635284757855,No,No,Yes,No,F,50,2000-01-01,1987-01-01,Driver,No,1,29.918055184372182
16203,"[10,24]",0.010850727226208187,No,No,Yes,Yes,M,23,2000-01-01,1992-01-01,Driver,No,0,12.597726779206539
16204,"[10,24]",0.010850727226208187,No,Yes,Yes,No,F,38,2000-01-01,1995-01-01,Driver,No,1,16.222032035215456
16206,"[10,24]",0.03964934098506216,No,No,No,Yes,M,22,2000-01-01,1989-01-01,Driver,No,0,20.123509989054504
16207,"[10,24]",0.03964934098506216,No,No,Yes,Yes,M,47,2000-01-01,1993-01-01,Driver,No,1,24.49864040184427
16208,"[55,inf]",0.0014967271082146445,No,No,No,Yes,F,32,2000-01-01,1991-01-01,Driver,No,3,63.29063909282577
16209,"[10,24]",0.0058053513463023855,No,Yes,Yes,Yes,M,21,2000-01-01,1995-01-01,Driver,Yes,2,15.599037687059958
16210,"[10,24]",0.0058053513463023855,No,Yes,Yes,Yes,F,17,2000-01-01,1995-01-01,Passenger,Yes,0,15.929689854502914
16211,"[10,24]",0.0058053513463023855,No,Yes,Yes,Yes,M,24,2000-01-01,1996-01-01,Driver,Yes,1,14.250798761381498
16212,"[10,24]",0.00026019668885986767,No,Yes,Yes,Yes,F,85,2000-01-01,1994-01-01,Driver,Yes,2,16.61459629283985
16213,"[25,39]",0.00026019668885986767,No,Yes,Yes,Yes,F,24,2000-01-01,2000-01-01,Driver,Yes,3,34.206804279340304
16214,"[25,39]",0.0014900917297831328,No,No,Yes,Yes,F,56,2000-01-01,1992-01-01,Driver,No,3,30.124991381091853
16216,"[25,39]",0.00026019668885986767,No,Yes,No,Yes,M,63,2000-01-01,1997-01-01,Driver,Yes,3,32.21846142568441
16217,"[10,24]",0.0011136895201001604,No,No,Yes,Yes,M,36,2000-01-01,1994-01-01,Driver,No,3,19.856779696378993
16218,"[10,24]",0.004319562244726307,No,Yes,No,No,M,29,2000-01-01,1991-01-01,Driver,No,3,15.560102490714561
16219,"[10,24]",0.0060008012565083745,No,Yes,Yes,No,M,34,2000-01-01,1995-01-01,Driver,No,1,16.207397567516576
16220,"[10,24]",0.0060008012565083745,No,Yes,Yes,Yes,F,30,2000-01-01,2000-01-01,Driver,No,0,11.013206538729207
16221,"[10,24]",0.00039900396748727594,No,No,Yes,Yes,M,45,2000-01-01,1991-01-01,Driver,No,3,19.793848322503703
16222,"[10,24]",0.0004786112291157217,No,Yes,Yes,No,F,26,2000-01-01,2000-01-01,Driver,No,3,15.173107889599116
16223,"[10,24]",0.0004786112291157217,No,Yes,Yes,Yes,F,24,2000-01-01,1991-01-01,Driver,Yes,1,25.095065272891205
16224,"[10,24]",0.00026019668885986767,No,Yes,Yes,Yes,F,24,2000-01-01,1998-01-01,Driver,Yes,3,21.320101282864385
16225,"[1,9]",0.00039900396748727594,No,Yes,Yes,Yes,M,33,2000-01-01,1995-01-01,Driver,Yes,3,6.4980555143038385
16226,"[1,9]",0.00443198352630312,No,Yes,Yes,No,F,33,2000-01-01,2000-01-01,Driver,No,2,5.431063982093549
16227,"[10,24]",0.006156974564624001,No,No,Yes,Yes,F,36,2000-01-01,1992-01-01,Driver,No,1,22.104156539794616
16229,"[10,24]",0.036738949956666885,No,No,Yes,Yes,F,25,2000-01-01,1994-01-01,Driver,No,1,12.896343279864558
16230,"[55,inf]",0.0002779774295161491,No,Yes,Yes,Yes,M,59,2000-01-01,2000-01-01,Driver,Yes,3,65.06698287224195
16231,"[10,24]",0.0005000725312532757,No,Yes,No,Yes,M,17,2000-01-01,1994-01-01,Driver,Yes,2,15.134258903290808
16232,"[10,24]",0.0005000725312532757,No,Yes,Yes,Yes,M,16,2000-01-01,1994-01-01,Passenger,Yes,1,17.200459385060338
16233,"[10,24]",0.006810161909249805,No,Yes,Yes,Yes,F,75,2000-01-01,1994-01-01,Driver,Yes,2,22.028073083420747
16234,"[10,24]",0.006810161909249805,No,No,No,No,F,34,2000-01-01,1992-01-01,Driver,No,3,21.312277811518218
16235,"[10,24]",0.03308594949120617,No,Yes,Yes,Yes,F,46,2000-01-01,1998-01-01,Driver,Yes,0,16.62920240227329
16236,"[10,24]",0.03308594949120617,No,Yes,Yes,Yes,F,40,2000-01-01,1999-01-01,Driver,Yes,2,21.463453070990816
16237,"[10,24]",0.0007109531522369516,No,No,No,Yes,F,24,2000-01-01,1992-01-01,Driver,No,1,14.308465808572969
16238,"[10,24]",0.0007109531522369516,No,No,Yes,Yes,M,57,2000-01-01,1991-01-01,Driver,No,3,15.087153587194043
16239,"[10,24]",0.0007109531522369516,No,No,Yes,Yes,M,35,2000-01-01,1991-01-01,Passenger,No,1,13.2636277536444
16240,"[25,39]",0.0007109531522369516,No,Yes,Yes,Yes,M,22,2000-01-01,1993-01-01,Driver,Yes,3,29.03126569207164
16241,"[25,39]",0.0007109531522369516,No,No,Yes,Yes,M,51,2000-01-01,1993-01-01,Passenger,No,2,26.765753178844538
16242,"[10,24]",0.0004786112291157217,No,Yes,No,Yes,M,21,2000-01-01,2000-01-01,Driver,Yes,0,13.882612667303665
16243,"[25,39]",0.0006509409925642089,No,Yes,No,Yes,F,28,2000-01-01,1996-01-01,Driver,Yes,2,30.51196552122884
16244,"[25,39]",0.0006509409925642089,Yes,Yes,Yes,No,M,53,2000-01-01,1995-01-01,Driver,Yes,4,32.04529408791348
16245,"[55,inf]",0.00026019668885986767,No,Yes,Yes,Yes,F,36,2000-01-01,1997-01-01,Driver,Yes,3,63.089048537652104
16246,"[25,39]",0.00039900396748727594,No,No,No,Yes,M,53,2000-01-01,1989-01-01,Driver,No,3,34.51837204049261
16247,"[10,24]",0.02189730179407594,No,No,Yes,Yes,F,16,2000-01-01,1992-01-01,Driver,No,0,22.876005366371203
16248,"[10,24]",0.02189730179407594,No,No,Yes,Yes,F,16,2000-01-01,1992-01-01,Passenger,No,0,17.169568020575564
16250,"[55,inf]",0.00026019668885986767,No,Yes,Yes,Yes,M,26,2000-01-01,2000-01-01,Driver,Yes,3,56.5953970882274
